graph_name;graph_size;edge_percentage;elapsed_time;num_threads
graphs/graph_s40000_p25.grf;40000;24;12.270637;8
graphs/graph_s40000_p50.grf;40000;49;12.437508;8
graphs/graph_s40000_p75.grf;40000;74;12.301796;8
graphs/graph_s1000_p25.grf;1000;24;0.034609;8
graphs/graph_s1000_p50.grf;1000;49;0.031762;8
graphs/graph_s1000_p75.grf;1000;74;0.028308;8
graphs/graph_s1500_p25.grf;1500;24;0.040565;8
graphs/graph_s1500_p50.grf;1500;49;0.046198;8
graphs/graph_s1500_p75.grf;1500;74;0.048354;8
graphs/graph_s40500_p25.grf;40500;24;12.629867;8
graphs/graph_s40500_p50.grf;40500;49;12.741867;8
graphs/graph_s40500_p75.grf;40500;74;12.583382;8
graphs/graph_s41000_p25.grf;41000;24;12.942675;8
graphs/graph_s41000_p50.grf;41000;49;13.146595;8
graphs/graph_s41000_p75.grf;41000;74;12.843083;8
graphs/graph_s41500_p25.grf;41500;24;13.307476;8
graphs/graph_s41500_p50.grf;41500;49;13.723922;8
graphs/graph_s41500_p75.grf;41500;74;13.347066;8
graphs/graph_s42000_p25.grf;42000;24;15.400644;8
graphs/graph_s42000_p50.grf;42000;49;14.029061;8
graphs/graph_s42000_p75.grf;42000;74;13.629940;8
graphs/graph_s42500_p25.grf;42500;24;14.078525;8
graphs/graph_s42500_p50.grf;42500;49;14.315538;8
graphs/graph_s42500_p75.grf;42500;74;14.101881;8
graphs/graph_s43000_p25.grf;43000;24;14.465173;8
graphs/graph_s43000_p50.grf;43000;49;14.726936;8
graphs/graph_s43000_p75.grf;43000;74;14.567070;8
graphs/graph_s43500_p25.grf;43500;24;14.897839;8
graphs/graph_s43500_p50.grf;43500;49;15.235283;8
graphs/graph_s43500_p75.grf;43500;74;14.882679;8
graphs/graph_s44000_p25.grf;44000;24;15.200246;8
graphs/graph_s44000_p50.grf;44000;49;15.564462;8
graphs/graph_s44000_p75.grf;44000;74;15.340286;8
graphs/graph_s44500_p25.grf;44500;24;15.822651;8
graphs/graph_s44500_p50.grf;44500;49;16.027350;8
graphs/graph_s44500_p75.grf;44500;74;15.691632;8
graphs/graph_s45000_p25.grf;45000;24;16.251904;8
graphs/graph_s45000_p50.grf;45000;49;16.340330;8
graphs/graph_s45000_p75.grf;45000;74;16.145252;8
graphs/graph_s45500_p25.grf;45500;24;16.650417;8
graphs/graph_s45500_p50.grf;45500;49;17.031120;8
graphs/graph_s45500_p75.grf;45500;74;16.646800;8
graphs/graph_s46000_p25.grf;46000;24;17.009984;8
graphs/graph_s46000_p50.grf;46000;49;18.224194;8
graphs/graph_s46000_p75.grf;46000;74;17.092468;8
graphs/graph_s46500_p25.grf;46500;24;80.868046;8
graphs/graph_s46500_p50.grf;46500;49;88.006213;8
graphs/graph_s46500_p75.grf;46500;74;92.582159;8
graphs/graph_s47000_p25.grf;47000;24;81.827464;8
graphs/graph_s47000_p50.grf;47000;49;90.147059;8
graphs/graph_s47000_p75.grf;47000;74;96.041342;8
graphs/graph_s47500_p25.grf;47500;24;83.574190;8
graphs/graph_s47500_p50.grf;47500;49;88.916471;8
graphs/graph_s47500_p75.grf;47500;74;97.896685;8
graphs/graph_s48000_p25.grf;48000;24;85.264154;8
graphs/graph_s48000_p50.grf;48000;49;94.146731;8
graphs/graph_s48000_p75.grf;48000;74;100.601575;8
graphs/graph_s48500_p25.grf;48500;24;87.231704;8
graphs/graph_s48500_p50.grf;48500;49;95.578048;8
graphs/graph_s48500_p75.grf;48500;74;101.130640;8
graphs/graph_s49000_p25.grf;49000;24;89.817370;8
graphs/graph_s49000_p50.grf;49000;49;126.190260;8
graphs/graph_s49500_p25.grf;49500;24;90.912819;8
graphs/graph_s49500_p50.grf;49500;49;102.292613;8
graphs/graph_s49500_p75.grf;49500;74;106.410936;8
graphs/graph_s49000_p75.grf;49000;74;104.731107;8
graphs/graph_s17500_p25.grf;17500;24;11.443972;8
graphs/graph_s17500_p50.grf;17500;49;12.185319;8
graphs/graph_s17500_p75.grf;17500;74;12.622721;8
graphs/graph_s5500_p25.grf;5500;24;1.669421;8
graphs/graph_s5500_p50.grf;5500;49;1.645975;8
graphs/graph_s5500_p75.grf;5500;74;1.200113;8
graphs/graph_s50000_p75.grf;50000;74;108.507014;8
graphs/graph_s500_p75.grf;500;74;0.168119;8
