graph_name;graph_size;edge_percentage;elapsed_time;num_threads
graphs/graph_s12000_p50.grf;12000;49;3.160070;1
graphs/graph_s12000_p75.grf;12000;74;3.059830;1
graphs/graph_s12500_p25.grf;12500;24;3.274518;1
graphs/graph_s12500_p50.grf;12500;49;3.429318;1
graphs/graph_s12500_p75.grf;12500;74;3.353962;1
graphs/graph_s13000_p25.grf;13000;24;3.544225;1
graphs/graph_s13000_p50.grf;13000;49;3.715515;1
graphs/graph_s13000_p75.grf;13000;74;3.619126;1
graphs/graph_s13500_p25.grf;13500;24;3.864449;1
graphs/graph_s13500_p50.grf;13500;49;4.001172;1
graphs/graph_s13500_p75.grf;13500;74;3.917030;1
graphs/graph_s14000_p25.grf;14000;24;4.132314;1
graphs/graph_s14000_p50.grf;14000;49;4.325102;1
graphs/graph_s14000_p75.grf;14000;74;4.219857;1
graphs/graph_s14500_p25.grf;14500;24;4.458748;1
graphs/graph_s14500_p50.grf;14500;49;4.769701;1
graphs/graph_s14500_p75.grf;14500;74;4.521608;1
graphs/graph_s15000_p25.grf;15000;24;4.766166;1
graphs/graph_s15000_p50.grf;15000;49;4.978950;1
graphs/graph_s15000_p75.grf;15000;74;4.839888;1
graphs/graph_s15500_p25.grf;15500;24;5.094541;1
graphs/graph_s15500_p50.grf;15500;49;5.332397;1
graphs/graph_s15500_p75.grf;15500;74;5.186732;1
graphs/graph_s40000_p25.grf;40000;24;36.984042;1
graphs/graph_s40000_p50.grf;40000;49;38.345256;1
graphs/graph_s40000_p75.grf;40000;74;37.399401;1
graphs/graph_s1000_p25.grf;1000;24;0.013523;1
graphs/graph_s1000_p50.grf;1000;49;0.016260;1
graphs/graph_s1000_p75.grf;1000;74;0.016067;1
graphs/graph_s1500_p25.grf;1500;24;0.030281;1
graphs/graph_s1500_p50.grf;1500;49;0.032758;1
graphs/graph_s1500_p75.grf;1500;74;0.031347;1
graphs/graph_s40500_p25.grf;40500;24;38.034930;1
graphs/graph_s40500_p50.grf;40500;49;39.492191;1
graphs/graph_s40500_p75.grf;40500;74;38.582558;1
graphs/graph_s41000_p25.grf;41000;24;39.145245;1
graphs/graph_s41000_p50.grf;41000;49;40.372262;1
graphs/graph_s41000_p75.grf;41000;74;39.762423;1
graphs/graph_s41500_p25.grf;41500;24;40.317065;1
graphs/graph_s41500_p50.grf;41500;49;41.834122;1
graphs/graph_s41500_p75.grf;41500;74;40.594904;1
graphs/graph_s42000_p25.grf;42000;24;41.397336;1
graphs/graph_s42000_p50.grf;42000;49;42.971077;1
graphs/graph_s42000_p75.grf;42000;74;41.882817;1
graphs/graph_s42500_p25.grf;42500;24;42.386733;1
graphs/graph_s42500_p50.grf;42500;49;43.949517;1
graphs/graph_s42500_p75.grf;42500;74;42.950193;1
graphs/graph_s43000_p25.grf;43000;24;43.599323;1
graphs/graph_s43000_p50.grf;43000;49;45.238463;1
graphs/graph_s43000_p75.grf;43000;74;44.382110;1
graphs/graph_s43500_p25.grf;43500;24;44.840381;1
graphs/graph_s43500_p50.grf;43500;49;46.383759;1
graphs/graph_s43500_p75.grf;43500;74;45.452145;1
graphs/graph_s44000_p25.grf;44000;24;46.753226;1
graphs/graph_s44000_p50.grf;44000;49;47.556535;1
graphs/graph_s44000_p75.grf;44000;74;46.890157;1
graphs/graph_s44500_p25.grf;44500;24;47.021034;1
graphs/graph_s44500_p50.grf;44500;49;49.143493;1
graphs/graph_s44500_p75.grf;44500;74;48.012252;1
graphs/graph_s45000_p25.grf;45000;24;48.245471;1
graphs/graph_s45000_p50.grf;45000;49;50.228899;1
graphs/graph_s45000_p75.grf;45000;74;49.550275;1
graphs/graph_s45500_p25.grf;45500;24;49.496140;1
graphs/graph_s45500_p50.grf;45500;49;51.504422;1
graphs/graph_s45500_p75.grf;45500;74;50.433434;1
graphs/graph_s46000_p25.grf;46000;24;50.929815;1
graphs/graph_s46000_p50.grf;46000;49;52.734533;1
graphs/graph_s46000_p75.grf;46000;74;51.809870;1
graphs/graph_s46500_p25.grf;46500;24;52.749550;1
graphs/graph_s46500_p50.grf;46500;49;62.715654;1
graphs/graph_s46500_p75.grf;46500;74;61.031368;1
graphs/graph_s47000_p25.grf;47000;24;62.047457;1
graphs/graph_s47000_p50.grf;47000;49;63.898932;1
graphs/graph_s47000_p75.grf;47000;74;62.379548;1
graphs/graph_s47500_p25.grf;47500;24;63.311205;1
graphs/graph_s47500_p50.grf;47500;49;64.981391;1
graphs/graph_s47500_p75.grf;47500;74;64.136109;1
graphs/graph_s48000_p25.grf;48000;24;64.822702;1
graphs/graph_s48000_p50.grf;48000;49;66.736766;1
graphs/graph_s48000_p75.grf;48000;74;65.508792;1
graphs/graph_s48500_p25.grf;48500;24;65.622546;1
graphs/graph_s48500_p50.grf;48500;49;67.771116;1
graphs/graph_s48500_p75.grf;48500;74;66.504628;1
graphs/graph_s49000_p25.grf;49000;24;67.865078;1
graphs/graph_s49000_p50.grf;49000;49;45.696289;1
graphs/graph_s49500_p25.grf;49500;24;69.088418;1
graphs/graph_s49500_p50.grf;49500;49;71.673090;1
graphs/graph_s49500_p75.grf;49500;74;69.636010;1
graphs/graph_s49000_p75.grf;49000;74;68.576714;1
graphs/graph_s17500_p25.grf;17500;24;7.116405;1
graphs/graph_s17500_p50.grf;17500;49;7.466097;1
graphs/graph_s17500_p75.grf;17500;74;7.299916;1
graphs/graph_s5500_p25.grf;5500;24;0.757011;1
graphs/graph_s5500_p50.grf;5500;49;0.700548;1
graphs/graph_s5500_p75.grf;5500;74;0.725758;1
graphs/graph_s50000_p75.grf;50000;74;71.318621;1
graphs/graph_s500_p75.grf;500;74;0.003388;1
