graph_name;graph_size;edge_percentage;elapsed_time;num_threads
graphs/graph_s22500_p75.grf;22500;74;7.734465;2
graphs/graph_s23000_p25.grf;23000;24;8.131892;2
graphs/graph_s23000_p50.grf;23000;49;8.330889;2
graphs/graph_s23000_p75.grf;23000;74;8.135299;2
graphs/graph_s23500_p25.grf;23500;24;8.450168;2
graphs/graph_s23500_p50.grf;23500;49;8.782397;2
graphs/graph_s23500_p75.grf;23500;74;8.315934;2
graphs/graph_s24000_p25.grf;24000;24;8.842238;2
graphs/graph_s24000_p50.grf;24000;49;9.138564;2
graphs/graph_s24000_p75.grf;24000;74;8.799220;2
graphs/graph_s24500_p25.grf;24500;24;9.260642;2
graphs/graph_s24500_p50.grf;24500;49;9.515676;2
graphs/graph_s24500_p75.grf;24500;74;9.178434;2
graphs/graph_s25000_p25.grf;25000;24;9.644550;2
graphs/graph_s25000_p50.grf;25000;49;9.913559;2
graphs/graph_s25000_p75.grf;25000;74;9.540229;2
graphs/graph_s25500_p25.grf;25500;24;9.965458;2
graphs/graph_s25500_p50.grf;25500;49;10.341119;2
graphs/graph_s25500_p75.grf;25500;74;9.953549;2
graphs/graph_s26000_p25.grf;26000;24;10.460522;2
graphs/graph_s26000_p50.grf;26000;49;10.731817;2
graphs/graph_s26000_p75.grf;26000;74;10.402938;2
graphs/graph_s26500_p25.grf;26500;24;10.833173;2
graphs/graph_s26500_p50.grf;26500;49;11.110742;2
graphs/graph_s26500_p75.grf;26500;74;10.812364;2
graphs/graph_s27000_p25.grf;27000;24;11.373306;2
graphs/graph_s27000_p50.grf;27000;49;11.611553;2
graphs/graph_s27000_p75.grf;27000;74;11.132844;2
graphs/graph_s27500_p25.grf;27500;24;11.748469;2
graphs/graph_s27500_p50.grf;27500;49;11.953644;2
graphs/graph_s27500_p75.grf;27500;74;11.655608;2
graphs/graph_s28000_p25.grf;28000;24;12.225015;2
graphs/graph_s28000_p50.grf;28000;49;12.429955;2
graphs/graph_s28000_p75.grf;28000;74;11.923060;2
graphs/graph_s28500_p25.grf;28500;24;12.492702;2
graphs/graph_s28500_p50.grf;28500;49;12.992663;2
graphs/graph_s28500_p75.grf;28500;74;12.474953;2
graphs/graph_s29000_p25.grf;29000;24;12.972433;2
graphs/graph_s29000_p50.grf;29000;49;13.382288;2
graphs/graph_s29000_p75.grf;29000;74;12.906531;2
graphs/graph_s29500_p25.grf;29500;24;13.526206;2
graphs/graph_s29500_p50.grf;29500;49;13.844113;2
graphs/graph_s29500_p75.grf;29500;74;13.413362;2
graphs/graph_s30000_p25.grf;30000;24;14.083584;2
graphs/graph_s30000_p50.grf;30000;49;14.503702;2
graphs/graph_s30000_p75.grf;30000;74;13.932393;2
graphs/graph_s30500_p25.grf;30500;24;14.587400;2
graphs/graph_s30500_p50.grf;30500;49;14.697860;2
graphs/graph_s30500_p75.grf;30500;74;14.530580;2
graphs/graph_s31000_p25.grf;31000;24;14.943070;2
graphs/graph_s31000_p50.grf;31000;49;15.348894;2
graphs/graph_s31000_p75.grf;31000;74;14.829272;2
graphs/graph_s31500_p25.grf;31500;24;15.355450;2
graphs/graph_s31500_p50.grf;31500;49;15.894496;2
graphs/graph_s31500_p75.grf;31500;74;15.156495;2
graphs/graph_s32000_p25.grf;32000;24;15.984122;2
graphs/graph_s32000_p50.grf;32000;49;16.661374;2
graphs/graph_s32000_p75.grf;32000;74;16.052900;2
graphs/graph_s32500_p25.grf;32500;24;16.565852;2
graphs/graph_s32500_p50.grf;32500;49;17.049757;2
graphs/graph_s32500_p75.grf;32500;74;16.338825;2
graphs/graph_s33000_p25.grf;33000;24;16.800707;2
graphs/graph_s33000_p50.grf;33000;49;17.472588;2
graphs/graph_s33000_p75.grf;33000;74;16.892832;2
graphs/graph_s33500_p25.grf;33500;24;17.371627;2
graphs/graph_s33500_p50.grf;33500;49;17.821461;2
graphs/graph_s33500_p75.grf;33500;74;17.538097;2
graphs/graph_s34000_p25.grf;34000;24;18.154173;2
graphs/graph_s34000_p50.grf;34000;49;18.560097;2
graphs/graph_s34000_p75.grf;34000;74;18.099958;2
graphs/graph_s34500_p25.grf;34500;24;18.592785;2
graphs/graph_s34500_p50.grf;34500;49;19.333518;2
graphs/graph_s34500_p75.grf;34500;74;18.523850;2
graphs/graph_s35000_p25.grf;35000;24;19.186805;2
graphs/graph_s35000_p50.grf;35000;49;19.720197;2
graphs/graph_s35000_p75.grf;35000;74;19.184329;2
graphs/graph_s35500_p25.grf;35500;24;20.008829;2
graphs/graph_s35500_p50.grf;35500;49;20.334248;2
graphs/graph_s35500_p75.grf;35500;74;19.712224;2
graphs/graph_s36000_p25.grf;36000;24;20.509554;2
graphs/graph_s36000_p50.grf;36000;49;21.152304;2
graphs/graph_s36000_p75.grf;36000;74;20.845371;2
graphs/graph_s36500_p25.grf;36500;24;20.977496;2
graphs/graph_s36500_p50.grf;36500;49;22.027499;2
graphs/graph_s36500_p75.grf;36500;74;21.023173;2
graphs/graph_s37000_p25.grf;37000;24;21.981426;2
graphs/graph_s37000_p50.grf;37000;49;22.552883;2
graphs/graph_s37000_p75.grf;37000;74;21.910423;2
graphs/graph_s37500_p25.grf;37500;24;22.765004;2
graphs/graph_s37500_p50.grf;37500;49;23.157494;2
graphs/graph_s37500_p75.grf;37500;74;22.818367;2
graphs/graph_s38000_p25.grf;38000;24;22.865815;2
graphs/graph_s38000_p50.grf;38000;49;23.822484;2
graphs/graph_s38000_p75.grf;38000;74;23.096781;2
graphs/graph_s38500_p25.grf;38500;24;24.059602;2
graphs/graph_s38500_p50.grf;38500;49;24.881920;2
graphs/graph_s38500_p75.grf;38500;74;23.835835;2
graphs/graph_s39000_p25.grf;39000;24;24.665894;2
graphs/graph_s39000_p50.grf;39000;49;24.967740;2
graphs/graph_s39000_p75.grf;39000;74;24.437169;2
graphs/graph_s39500_p25.grf;39500;24;25.428047;2
graphs/graph_s39500_p50.grf;39500;49;25.845062;2
graphs/graph_s39500_p75.grf;39500;74;24.975214;2
graphs/graph_s10500_p75.grf;10500;74;1.644063;2
graphs/graph_s11000_p25.grf;11000;24;1.818020;2
graphs/graph_s11000_p50.grf;11000;49;1.898428;2
graphs/graph_s11000_p75.grf;11000;74;1.803647;2
graphs/graph_s11500_p25.grf;11500;24;1.987336;2
graphs/graph_s11500_p50.grf;11500;49;2.043445;2
graphs/graph_s11500_p75.grf;11500;74;2.000359;2
graphs/graph_s12000_p25.grf;12000;24;2.157014;2
graphs/graph_s12000_p50.grf;12000;49;2.272659;2
graphs/graph_s12000_p75.grf;12000;74;2.177179;2
graphs/graph_s12500_p25.grf;12500;24;2.337775;2
graphs/graph_s12500_p50.grf;12500;49;2.428214;2
graphs/graph_s12500_p75.grf;12500;74;2.325843;2
graphs/graph_s13000_p25.grf;13000;24;2.541240;2
graphs/graph_s13000_p50.grf;13000;49;2.645096;2
graphs/graph_s13000_p75.grf;13000;74;2.538575;2
graphs/graph_s13500_p25.grf;13500;24;2.800638;2
graphs/graph_s13500_p50.grf;13500;49;2.816106;2
graphs/graph_s13500_p75.grf;13500;74;2.778245;2
graphs/graph_s14000_p25.grf;14000;24;2.963875;2
graphs/graph_s14000_p50.grf;14000;49;3.080975;2
graphs/graph_s14000_p75.grf;14000;74;2.950445;2
graphs/graph_s14500_p25.grf;14500;24;3.168017;2
graphs/graph_s14500_p50.grf;14500;49;3.808452;2
graphs/graph_s14500_p75.grf;14500;74;3.201263;2
graphs/graph_s15000_p25.grf;15000;24;3.436475;2
graphs/graph_s15000_p50.grf;15000;49;3.563685;2
graphs/graph_s15000_p75.grf;15000;74;3.427602;2
graphs/graph_s15500_p25.grf;15500;24;3.650854;2
graphs/graph_s15500_p50.grf;15500;49;3.744768;2
graphs/graph_s15500_p75.grf;15500;74;3.591138;2
graphs/graph_s40000_p25.grf;40000;24;26.035200;2
graphs/graph_s40000_p50.grf;40000;49;27.083702;2
graphs/graph_s40000_p75.grf;40000;74;25.960842;2
graphs/graph_s1000_p25.grf;1000;24;0.017789;2
graphs/graph_s1000_p50.grf;1000;49;0.020577;2
graphs/graph_s1000_p75.grf;1000;74;0.019073;2
graphs/graph_s1500_p25.grf;1500;24;0.031918;2
graphs/graph_s1500_p50.grf;1500;49;0.033652;2
graphs/graph_s1500_p75.grf;1500;74;0.032673;2
graphs/graph_s40500_p25.grf;40500;24;27.002774;2
graphs/graph_s40500_p50.grf;40500;49;27.392041;2
graphs/graph_s40500_p75.grf;40500;74;26.915651;2
graphs/graph_s41000_p25.grf;41000;24;27.903294;2
graphs/graph_s41000_p50.grf;41000;49;28.203399;2
graphs/graph_s41000_p75.grf;41000;74;27.681617;2
graphs/graph_s41500_p25.grf;41500;24;28.558280;2
graphs/graph_s41500_p50.grf;41500;49;29.466677;2
graphs/graph_s41500_p75.grf;41500;74;28.445436;2
graphs/graph_s42000_p25.grf;42000;24;29.259234;2
graphs/graph_s42000_p50.grf;42000;49;29.464587;2
graphs/graph_s42000_p75.grf;42000;74;29.428385;2
graphs/graph_s42500_p25.grf;42500;24;30.092199;2
graphs/graph_s42500_p50.grf;42500;49;30.722643;2
graphs/graph_s42500_p75.grf;42500;74;30.164570;2
graphs/graph_s43000_p25.grf;43000;24;30.906916;2
graphs/graph_s43000_p50.grf;43000;49;32.089720;2
graphs/graph_s43000_p75.grf;43000;74;31.148632;2
graphs/graph_s43500_p25.grf;43500;24;31.798462;2
graphs/graph_s43500_p50.grf;43500;49;32.651737;2
graphs/graph_s43500_p75.grf;43500;74;31.493930;2
graphs/graph_s44000_p25.grf;44000;24;33.101615;2
graphs/graph_s44000_p50.grf;44000;49;33.340608;2
graphs/graph_s44000_p75.grf;44000;74;32.756318;2
graphs/graph_s44500_p25.grf;44500;24;33.335748;2
graphs/graph_s44500_p50.grf;44500;49;34.476669;2
graphs/graph_s44500_p75.grf;44500;74;33.458602;2
graphs/graph_s45000_p25.grf;45000;24;34.450035;2
graphs/graph_s45000_p50.grf;45000;49;35.200931;2
graphs/graph_s45000_p75.grf;45000;74;34.461495;2
graphs/graph_s45500_p25.grf;45500;24;35.151409;2
graphs/graph_s45500_p50.grf;45500;49;35.865175;2
graphs/graph_s45500_p75.grf;45500;74;35.068006;2
graphs/graph_s46000_p25.grf;46000;24;36.333721;2
graphs/graph_s46000_p50.grf;46000;49;37.368895;2
graphs/graph_s46000_p75.grf;46000;74;35.999652;2
graphs/graph_s46500_p25.grf;46500;24;37.592511;2
graphs/graph_s46500_p50.grf;46500;49;44.810459;2
graphs/graph_s46500_p75.grf;46500;74;44.032483;2
graphs/graph_s47000_p25.grf;47000;24;44.186761;2
graphs/graph_s47000_p50.grf;47000;49;45.627122;2
graphs/graph_s47000_p75.grf;47000;74;44.271348;2
graphs/graph_s47500_p25.grf;47500;24;46.298245;2
graphs/graph_s47500_p50.grf;47500;49;46.229408;2
graphs/graph_s47500_p75.grf;47500;74;45.212394;2
graphs/graph_s48000_p25.grf;48000;24;46.985130;2
graphs/graph_s48000_p50.grf;48000;49;47.976908;2
graphs/graph_s48000_p75.grf;48000;74;46.521973;2
graphs/graph_s48500_p25.grf;48500;24;48.372704;2
graphs/graph_s48500_p50.grf;48500;49;48.981897;2
graphs/graph_s48500_p75.grf;48500;74;47.144523;2
graphs/graph_s49000_p25.grf;49000;24;49.348991;2
graphs/graph_s49000_p50.grf;49000;49;47.472478;2
graphs/graph_s49500_p25.grf;49500;24;50.330602;2
graphs/graph_s49500_p50.grf;49500;49;51.526814;2
graphs/graph_s49500_p75.grf;49500;74;49.656309;2
graphs/graph_s49000_p75.grf;49000;74;48.500328;2
graphs/graph_s17500_p25.grf;17500;24;5.271205;2
graphs/graph_s17500_p50.grf;17500;49;5.236957;2
graphs/graph_s17500_p75.grf;17500;74;5.055132;2
graphs/graph_s5500_p25.grf;5500;24;0.504599;2
graphs/graph_s5500_p50.grf;5500;49;0.581443;2
graphs/graph_s5500_p75.grf;5500;74;0.547110;2
graphs/graph_s500_p75.grf;500;74;0.007191;2
graphs/graph_s50000_p25.grf;50000;24;44.638323;2
graphs/graph_s50000_p50.grf;50000;49;47.198061;2
graphs/graph_s50000_p75.grf;50000;74;44.131983;2
