graph_name;graph_size;edge_percentage;elapsed_time;num_threads
graphs/graph_s17000_p75.grf;17000;74;2.749167;4
graphs/graph_s18000_p25.grf;18000;24;3.083222;4
graphs/graph_s18000_p50.grf;18000;49;3.204229;4
graphs/graph_s18000_p75.grf;18000;74;3.138591;4
graphs/graph_s18500_p25.grf;18500;24;3.262519;4
graphs/graph_s18500_p50.grf;18500;49;3.394817;4
graphs/graph_s18500_p75.grf;18500;74;3.258479;4
graphs/graph_s10000_p25.grf;10000;24;0.960552;4
graphs/graph_s10000_p50.grf;10000;49;1.212654;4
graphs/graph_s20000_p25.grf;20000;24;4.103729;4
graphs/graph_s20000_p50.grf;20000;49;4.002565;4
graphs/graph_s20000_p75.grf;20000;74;3.813034;4
graphs/graph_s20500_p25.grf;20500;24;4.075797;4
graphs/graph_s20500_p50.grf;20500;49;4.204257;4
graphs/graph_s20500_p75.grf;20500;74;3.971123;4
graphs/graph_s21000_p25.grf;21000;24;4.261765;4
graphs/graph_s21000_p50.grf;21000;49;4.420376;4
graphs/graph_s21000_p75.grf;21000;74;4.192004;4
graphs/graph_s21500_p25.grf;21500;24;4.428692;4
graphs/graph_s21500_p50.grf;21500;49;4.577909;4
graphs/graph_s21500_p75.grf;21500;74;4.433506;4
graphs/graph_s22000_p25.grf;22000;24;4.599268;4
graphs/graph_s22000_p50.grf;22000;49;4.812967;4
graphs/graph_s22000_p75.grf;22000;74;4.616154;4
graphs/graph_s22500_p25.grf;22500;24;4.835132;4
graphs/graph_s22500_p50.grf;22500;49;4.986210;4
graphs/graph_s22500_p75.grf;22500;74;4.879964;4
graphs/graph_s23000_p25.grf;23000;24;5.040192;4
graphs/graph_s23000_p50.grf;23000;49;5.343548;4
graphs/graph_s23000_p75.grf;23000;74;5.071595;4
graphs/graph_s23500_p25.grf;23500;24;5.314728;4
graphs/graph_s23500_p50.grf;23500;49;5.574403;4
graphs/graph_s23500_p75.grf;23500;74;5.216159;4
graphs/graph_s24000_p25.grf;24000;24;5.539936;4
graphs/graph_s24000_p50.grf;24000;49;5.748754;4
graphs/graph_s24000_p75.grf;24000;74;5.479395;4
graphs/graph_s24500_p25.grf;24500;24;5.722624;4
graphs/graph_s24500_p50.grf;24500;49;5.990166;4
graphs/graph_s24500_p75.grf;24500;74;5.724913;4
graphs/graph_s25000_p25.grf;25000;24;6.086995;4
graphs/graph_s25000_p50.grf;25000;49;6.260383;4
graphs/graph_s25000_p75.grf;25000;74;5.978695;4
graphs/graph_s25500_p25.grf;25500;24;6.250630;4
graphs/graph_s25500_p50.grf;25500;49;6.505177;4
graphs/graph_s25500_p75.grf;25500;74;6.155041;4
graphs/graph_s26000_p25.grf;26000;24;6.475154;4
graphs/graph_s26000_p50.grf;26000;49;6.760904;4
graphs/graph_s26000_p75.grf;26000;74;6.557702;4
graphs/graph_s26500_p25.grf;26500;24;6.743293;4
graphs/graph_s26500_p50.grf;26500;49;7.019879;4
graphs/graph_s26500_p75.grf;26500;74;6.797811;4
graphs/graph_s27000_p25.grf;27000;24;7.070727;4
graphs/graph_s27000_p50.grf;27000;49;7.332054;4
graphs/graph_s27000_p75.grf;27000;74;6.979078;4
graphs/graph_s27500_p25.grf;27500;24;7.358665;4
graphs/graph_s27500_p50.grf;27500;49;7.691343;4
graphs/graph_s27500_p75.grf;27500;74;7.199309;4
graphs/graph_s28000_p25.grf;28000;24;7.517907;4
graphs/graph_s28000_p50.grf;28000;49;7.842910;4
graphs/graph_s28000_p75.grf;28000;74;7.615359;4
graphs/graph_s28500_p25.grf;28500;24;7.825931;4
graphs/graph_s28500_p50.grf;28500;49;8.443783;4
graphs/graph_s28500_p75.grf;28500;74;7.803352;4
graphs/graph_s29000_p25.grf;29000;24;8.096540;4
graphs/graph_s29000_p50.grf;29000;49;8.386682;4
graphs/graph_s29000_p75.grf;29000;74;8.083065;4
graphs/graph_s29500_p25.grf;29500;24;8.338313;4
graphs/graph_s29500_p50.grf;29500;49;8.674004;4
graphs/graph_s29500_p75.grf;29500;74;8.367461;4
graphs/graph_s30000_p25.grf;30000;24;8.741982;4
graphs/graph_s30000_p50.grf;30000;49;9.173883;4
graphs/graph_s30000_p75.grf;30000;74;8.658792;4
graphs/graph_s30500_p25.grf;30500;24;9.089000;4
graphs/graph_s30500_p50.grf;30500;49;9.558225;4
graphs/graph_s30500_p75.grf;30500;74;9.129956;4
graphs/graph_s31000_p25.grf;31000;24;9.417823;4
graphs/graph_s31000_p50.grf;31000;49;9.699536;4
graphs/graph_s31000_p75.grf;31000;74;9.248773;4
graphs/graph_s31500_p25.grf;31500;24;9.668494;4
graphs/graph_s31500_p50.grf;31500;49;10.027859;4
graphs/graph_s31500_p75.grf;31500;74;9.658043;4
graphs/graph_s32000_p25.grf;32000;24;9.931062;4
graphs/graph_s32000_p50.grf;32000;49;10.392883;4
graphs/graph_s32000_p75.grf;32000;74;9.925408;4
graphs/graph_s32500_p25.grf;32500;24;10.247964;4
graphs/graph_s32500_p50.grf;32500;49;10.863598;4
graphs/graph_s32500_p75.grf;32500;74;10.175802;4
graphs/graph_s33000_p25.grf;33000;24;10.644167;4
graphs/graph_s33000_p50.grf;33000;49;11.095293;4
graphs/graph_s33000_p75.grf;33000;74;10.536317;4
graphs/graph_s33500_p25.grf;33500;24;10.901411;4
graphs/graph_s33500_p50.grf;33500;49;11.337370;4
graphs/graph_s33500_p75.grf;33500;74;10.757176;4
graphs/graph_s34000_p25.grf;34000;24;11.228910;4
graphs/graph_s34000_p50.grf;34000;49;11.645956;4
graphs/graph_s34000_p75.grf;34000;74;11.287625;4
graphs/graph_s34500_p25.grf;34500;24;11.702861;4
graphs/graph_s34500_p50.grf;34500;49;12.233001;4
graphs/graph_s34500_p75.grf;34500;74;11.561432;4
graphs/graph_s35000_p25.grf;35000;24;12.336970;4
graphs/graph_s35000_p50.grf;35000;49;12.447344;4
graphs/graph_s35000_p75.grf;35000;74;11.953632;4
graphs/graph_s35500_p25.grf;35500;24;12.549744;4
graphs/graph_s35500_p50.grf;35500;49;12.860876;4
graphs/graph_s35500_p75.grf;35500;74;12.363071;4
graphs/graph_s36000_p25.grf;36000;24;12.935971;4
graphs/graph_s36000_p50.grf;36000;49;15.891327;4
graphs/graph_s36000_p75.grf;36000;74;14.426244;4
graphs/graph_s36500_p25.grf;36500;24;13.225156;4
graphs/graph_s36500_p50.grf;36500;49;13.702931;4
graphs/graph_s36500_p75.grf;36500;74;13.328761;4
graphs/graph_s37000_p25.grf;37000;24;13.593178;4
graphs/graph_s37000_p50.grf;37000;49;14.153203;4
graphs/graph_s37000_p75.grf;37000;74;13.543308;4
graphs/graph_s37500_p25.grf;37500;24;14.305053;4
graphs/graph_s37500_p50.grf;37500;49;14.659528;4
graphs/graph_s37500_p75.grf;37500;74;14.041561;4
graphs/graph_s38000_p25.grf;38000;24;14.753086;4
graphs/graph_s38000_p50.grf;38000;49;15.285705;4
graphs/graph_s38000_p75.grf;38000;74;14.505724;4
graphs/graph_s38500_p25.grf;38500;24;14.884203;4
graphs/graph_s38500_p50.grf;38500;49;15.694853;4
graphs/graph_s38500_p75.grf;38500;74;14.939998;4
graphs/graph_s39000_p25.grf;39000;24;15.340941;4
graphs/graph_s39000_p50.grf;39000;49;15.936092;4
graphs/graph_s39000_p75.grf;39000;74;15.629081;4
graphs/graph_s39500_p25.grf;39500;24;15.994710;4
graphs/graph_s39500_p50.grf;39500;49;16.521408;4
graphs/graph_s39500_p75.grf;39500;74;15.987112;4
graphs/graph_s10500_p75.grf;10500;74;1.105036;4
graphs/graph_s11000_p25.grf;11000;24;1.138232;4
graphs/graph_s11000_p50.grf;11000;49;1.228118;4
graphs/graph_s11000_p75.grf;11000;74;1.176867;4
graphs/graph_s11500_p25.grf;11500;24;1.270478;4
graphs/graph_s11500_p50.grf;11500;49;1.329176;4
graphs/graph_s11500_p75.grf;11500;74;1.288715;4
graphs/graph_s12000_p25.grf;12000;24;1.374748;4
graphs/graph_s12000_p50.grf;12000;49;1.438026;4
graphs/graph_s12000_p75.grf;12000;74;1.392418;4
graphs/graph_s12500_p25.grf;12500;24;1.491187;4
graphs/graph_s12500_p50.grf;12500;49;1.574779;4
graphs/graph_s12500_p75.grf;12500;74;1.489816;4
graphs/graph_s13000_p25.grf;13000;24;1.664394;4
graphs/graph_s13000_p50.grf;13000;49;1.661338;4
graphs/graph_s13000_p75.grf;13000;74;1.633696;4
graphs/graph_s13500_p25.grf;13500;24;1.743565;4
graphs/graph_s13500_p50.grf;13500;49;1.815609;4
graphs/graph_s13500_p75.grf;13500;74;1.734429;4
graphs/graph_s14000_p25.grf;14000;24;1.862019;4
graphs/graph_s14000_p50.grf;14000;49;1.988089;4
graphs/graph_s14000_p75.grf;14000;74;1.853299;4
graphs/graph_s14500_p25.grf;14500;24;2.245834;4
graphs/graph_s14500_p50.grf;14500;49;2.104150;4
graphs/graph_s14500_p75.grf;14500;74;1.997814;4
graphs/graph_s15000_p25.grf;15000;24;2.165993;4
graphs/graph_s15000_p50.grf;15000;49;2.240937;4
graphs/graph_s15000_p75.grf;15000;74;2.179600;4
graphs/graph_s15500_p25.grf;15500;24;2.275800;4
graphs/graph_s15500_p50.grf;15500;49;2.415768;4
graphs/graph_s15500_p75.grf;15500;74;2.292377;4
graphs/graph_s40000_p25.grf;40000;24;16.276177;4
graphs/graph_s40000_p50.grf;40000;49;16.960196;4
graphs/graph_s40000_p75.grf;40000;74;16.314730;4
graphs/graph_s1000_p25.grf;1000;24;0.016398;4
graphs/graph_s1000_p50.grf;1000;49;0.016152;4
graphs/graph_s1000_p75.grf;1000;74;0.016226;4
graphs/graph_s1500_p25.grf;1500;24;0.029704;4
graphs/graph_s1500_p50.grf;1500;49;0.029221;4
graphs/graph_s1500_p75.grf;1500;74;0.028734;4
graphs/graph_s40500_p25.grf;40500;24;17.036822;4
graphs/graph_s40500_p50.grf;40500;49;17.491134;4
graphs/graph_s40500_p75.grf;40500;74;16.792991;4
graphs/graph_s41000_p25.grf;41000;24;17.433633;4
graphs/graph_s41000_p50.grf;41000;49;18.009986;4
graphs/graph_s41000_p75.grf;41000;74;17.304868;4
graphs/graph_s41500_p25.grf;41500;24;17.983010;4
graphs/graph_s41500_p50.grf;41500;49;18.799026;4
graphs/graph_s41500_p75.grf;41500;74;18.571109;4
graphs/graph_s42000_p25.grf;42000;24;18.756043;4
graphs/graph_s42000_p50.grf;42000;49;18.903339;4
graphs/graph_s42000_p75.grf;42000;74;18.380808;4
graphs/graph_s42500_p25.grf;42500;24;19.042697;4
graphs/graph_s42500_p50.grf;42500;49;19.589348;4
graphs/graph_s42500_p75.grf;42500;74;18.859624;4
graphs/graph_s43000_p25.grf;43000;24;19.536642;4
graphs/graph_s43000_p50.grf;43000;49;20.226262;4
graphs/graph_s43000_p75.grf;43000;74;19.504016;4
graphs/graph_s43500_p25.grf;43500;24;20.269324;4
graphs/graph_s43500_p50.grf;43500;49;20.663313;4
graphs/graph_s43500_p75.grf;43500;74;20.011067;4
graphs/graph_s44000_p25.grf;44000;24;20.909674;4
graphs/graph_s44000_p50.grf;44000;49;21.275913;4
graphs/graph_s44000_p75.grf;44000;74;20.700455;4
graphs/graph_s44500_p25.grf;44500;24;21.915725;4
graphs/graph_s44500_p50.grf;44500;49;22.153071;4
graphs/graph_s44500_p75.grf;44500;74;21.102112;4
graphs/graph_s45000_p25.grf;45000;24;21.853903;4
graphs/graph_s45000_p50.grf;45000;49;22.375395;4
graphs/graph_s45000_p75.grf;45000;74;21.469771;4
graphs/graph_s45500_p25.grf;45500;24;22.532805;4
graphs/graph_s45500_p50.grf;45500;49;23.246048;4
graphs/graph_s45500_p75.grf;45500;74;22.337702;4
graphs/graph_s46000_p25.grf;46000;24;23.064712;4
graphs/graph_s46000_p50.grf;46000;49;23.801635;4
graphs/graph_s46000_p75.grf;46000;74;23.344949;4
graphs/graph_s46500_p25.grf;46500;24;30.749166;4
graphs/graph_s46500_p50.grf;46500;49;31.976818;4
graphs/graph_s46500_p75.grf;46500;74;30.310595;4
graphs/graph_s47000_p25.grf;47000;24;32.122172;4
graphs/graph_s47000_p50.grf;47000;49;32.113602;4
graphs/graph_s47000_p75.grf;47000;74;31.203936;4
graphs/graph_s47500_p25.grf;47500;24;32.549231;4
graphs/graph_s47500_p50.grf;47500;49;32.695077;4
graphs/graph_s47500_p75.grf;47500;74;31.367232;4
graphs/graph_s48000_p25.grf;48000;24;32.303184;4
graphs/graph_s48000_p50.grf;48000;49;33.450939;4
graphs/graph_s48000_p75.grf;48000;74;32.972127;4
graphs/graph_s48500_p25.grf;48500;24;33.895906;4
graphs/graph_s48500_p50.grf;48500;49;34.353012;4
graphs/graph_s48500_p75.grf;48500;74;33.859473;4
graphs/graph_s49000_p25.grf;49000;24;34.311330;4
graphs/graph_s49000_p50.grf;49000;49;43.631674;4
graphs/graph_s49500_p25.grf;49500;24;35.518921;4
graphs/graph_s49500_p50.grf;49500;49;36.553101;4
graphs/graph_s49500_p75.grf;49500;74;35.494854;4
graphs/graph_s49000_p75.grf;49000;74;34.274177;4
graphs/graph_s17500_p25.grf;17500;24;3.485446;4
graphs/graph_s17500_p50.grf;17500;49;3.692338;4
graphs/graph_s17500_p75.grf;17500;74;3.756632;4
graphs/graph_s5500_p25.grf;5500;24;0.414743;4
graphs/graph_s5500_p50.grf;5500;49;0.420812;4
graphs/graph_s5500_p75.grf;5500;74;0.446272;4
graphs/graph_s500_p75.grf;500;74;0.008406;4
graphs/graph_s50000_p25.grf;50000;24;28.277557;4
graphs/graph_s50000_p50.grf;50000;49;29.009268;4
graphs/graph_s50000_p75.grf;50000;74;27.747117;4
